Filename,FILTER,DATE-OBS,DETECTOR,XTENSION,BITPIX,NAXIS,NAXIS1,NAXIS2,PCOUNT,GCOUNT,EXTNAME,MJD-BEG,MJD-AVG,MJD-END,TDB-BEG,TDB-MID,TDB-END,XPOSURE,TELAPSE,,REFFRAME,EPH_TYPE,EPH_TIME,JWST_X,JWST_Y,JWST_Z,OBSGEO-X,OBSGEO-Y,OBSGEO-Z,JWST_DX,JWST_DY,JWST_DZ,OBSGEODX,OBSGEODY,OBSGEODZ,PA_APER,VA_SCALE,BUNIT,PHOTMJSR,PHOTUJA2,PIXAR_SR,PIXAR_A2,RADESYS,RA_V1,DEC_V1,PA_V3,WCSAXES,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CTYPE1,CTYPE2,CUNIT1,CUNIT2,CD1_1,CD1_2,CD2_1,CD2_2,S_REGION,V2_REF,V3_REF,VPARITY,V3I_YANG,RA_REF,DEC_REF,ROLL_REF,VELOSYS,A_ORDER,B_ORDER,AP_ORDER,BP_ORDER,A_0_2,A_0_3,A_1_1,A_1_2,A_2_0,A_2_1,A_3_0,B_0_2,B_0_3,B_1_1,B_1_2,B_2_0,B_2_1,B_3_0,AP_0_2,AP_0_3,AP_1_1,AP_1_2,AP_2_0,AP_2_1,AP_3_0,BP_0_2,BP_0_3,BP_1_1,BP_1_2,BP_2_0,BP_2_1,BP_3_0,EXTVER,A_0_4,A_1_3,A_2_2,A_3_1,A_4_0,B_0_4,B_1_3,B_2_2,B_3_1,B_4_0,AP_0_4,AP_1_3,AP_2_2,AP_3_1,AP_4_0,BP_0_4,BP_1_3,BP_2_2,BP_3_1,BP_4_0
jw04446002001_02105_00001_nrcb3_cal.fits,F200W,2023-04-22,NRCB3,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056983061813e+04,6.0056985671445e+04,6.0056988281076e+04,6.0056986362236e+04,6.0056988971686e+04,6.0056991581135e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056985671445e+04,-1.2922564599898e+08,-7.4920146595499e+07,-3.2181418402934e+07,-7.3604121875436e+08,-1.1320945288213e+09,-2.3032671522698e+08,1.5712533883396e+01,-2.3506500179726e+01,-1.0321118741247e+01,2.8038836431374e+02,-2.7246025012764e+02,-2.4824897850527e+02,1.3790068888714e+02,9.9993025249651e-01,MJy/sr,1.9579999446869e+00,4.6021673695451e+01,2.2500000000000e-14,9.5310000000000e-04,ICRS,1.7191420024090e+02,4.2343498764021e+01,1.3841488309804e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181523547856e+02,4.2448617032608e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.3567062521907e-06,5.7577361969045e-06,5.7369007326047e-06,-6.3713368128779e-06,POLYGON ICRS  171.798338311 42.449238377 171.814467492 42.436212293 171.831985510 42.447939872 171.816131886 42.461028036,-5.4559807000000e+01,-4.5773114900000e+02,-1,-4.4742133000000e-01,1.7181519264617e+02,4.2448618007785e+01,1.3834811021714e+02,2.0908960000000e+04,4,4,4,4,5.6047661898323e-07,-1.1353731672459e-11,-5.3098857191494e-06,4.1372957606145e-10,-1.9325717098195e-06,1.9677493775972e-11,3.1509275107152e-10,-2.5842647851549e-06,3.1777203716434e-10,-2.4923285599892e-06,-2.3255309316836e-11,2.8275036700935e-06,3.4221258793695e-10,-1.8267468994069e-11,-5.6016910139197e-07,7.8637601894108e-12,5.3097363087776e-06,-3.7407464916081e-10,1.9327795774811e-06,2.9393431696313e-11,-3.2025478718942e-10,2.5837969275597e-06,-3.0496480524630e-10,2.4925762040909e-06,5.8089738727429e-11,-2.8271348677339e-06,-3.7300568924685e-10,-1.1117762319901e-13,1,-9.1381890581288e-14,-7.1895015560128e-16,-1.0116568691161e-13,6.6938820877254e-15,-6.4414181779758e-14,2.0326596354514e-14,-3.8203165082477e-14,7.0088905986702e-15,-1.1272423252564e-14,-3.3716397180849e-14,9.1578248414514e-14,-6.9485609217702e-15,9.7410657382634e-14,-1.2971357591930e-14,6.0997789095627e-14,-2.3749302183169e-14,3.4776623501813e-14,-8.5659870454031e-15,6.9365995528616e-15,3.6274861819591e-14
jw04446002001_02105_00004_nrcb2_cal.fits,F200W,2023-04-23,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0057001329209e+04,6.0057003938841e+04,6.0057006548472e+04,6.0057004628358e+04,6.0057007237807e+04,6.0057009847257e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0057003938841e+04,-1.2920084069177e+08,-7.4957243221053e+07,-3.2197706484306e+07,-7.3559870889276e+08,-1.1325244140861e+09,-2.3071832514985e+08,1.5720402260758e+01,-2.3501724895290e+01,-1.0319127913464e+01,2.8040518660701e+02,-2.7226478361072e+02,-2.4824625759426e+02,1.3919824904253e+02,9.9993024756872e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7191246210863e+02,4.2342435208381e+01,1.3841377070814e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181570078241e+02,4.2474173168897e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.5333505118517e-06,5.6785623704877e-06,5.6532361390209e-06,-6.5773410930306e-06,POLYGON ICRS  171.798660089 42.475112657 171.814583653 42.461697971 171.832595316 42.473218075 171.816960141 42.486765698,-1.2263557700000e+02,-5.2544387000000e+02,-1,8.4980533000000e-01,1.7181566103703e+02,4.2474174697580e+01,1.3834844371253e+02,2.0912720000000e+04,3,3,3,3,1.2080956446648e-06,-1.9578899009296e-11,-6.7735845310792e-06,4.3199568396638e-10,1.8015400143726e-07,3.9399515633891e-12,3.2982165902362e-10,-4.7430352624851e-06,3.6506172777849e-10,-1.0877636884120e-06,1.3963490449146e-11,2.0618495563246e-06,3.8371811355752e-10,1.2696811780151e-11,-1.2063176709373e-06,2.3575745903866e-15,6.7576963012321e-06,-3.5513885206042e-10,-1.7972354913561e-07,4.3633967401468e-12,-3.4278058904569e-10,4.7332714804310e-06,-3.2042997907278e-10,1.0859223938486e-06,1.3716638068544e-11,-2.0608963564763e-06,-4.2906935548569e-10,-1.4314184663505e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00001_nrca3_cal.fits,F200W,2023-03-30,NRCA3,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033281548964e+04,6.0033284655668e+04,6.0033287762373e+04,6.0033286254783e+04,6.0033289361341e+04,6.0033292467899e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033284655668e+04,-1.5004557737591e+08,-2.1804903337420e+07,-9.0403785943883e+06,-1.1743299283974e+09,-2.6996382880426e+08,2.5963605140311e+08,4.2585561805214e+00,-2.7643806030415e+01,-1.1948467549107e+01,7.1419200881818e+01,-5.3450448112968e+02,-1.9658415531138e+02,1.5791980661479e+02,9.9995298127120e-01,MJy/sr,1.8960000276566e+00,4.4564400952181e+01,2.2647007599476e-14,9.6352079501796e-04,ICRS,1.7185924436737e+02,4.2348032268419e+01,1.5770077926868e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7176564720019e+02,4.2478225078152e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,8.0357947526256e-06,3.2846292913763e-06,3.3020652880513e-06,-8.0961748533457e-06,POLYGON ICRS  171.749866702 42.483116572 171.759126579 42.466615676 171.781323258 42.473292215 171.772331252 42.489979032,5.1946174000000e+01,-5.2792752700000e+02,-1,2.8210395000000e-01,1.7176569700472e+02,4.2478198686738e+01,1.5763770266479e+02,1.4081150000000e+04,3,3,3,3,-3.8557703711233e-07,-1.1704802786698e-11,-6.8257648430973e-06,4.2319297646614e-10,2.1068960025069e-06,-5.9804028114567e-11,3.1713610921053e-10,-4.7345061710922e-06,3.3946963732726e-10,2.6209980255321e-06,-8.5125424645653e-11,2.0695203606229e-06,3.6697817998723e-10,-7.9284778208466e-12,3.8640197395549e-07,1.7829023198805e-11,6.8101248855827e-06,-3.4687645371904e-10,-2.1024517318092e-06,-3.0157611073073e-12,-3.2145351771832e-10,4.7252456474617e-06,-2.9490724488857e-10,-2.6136303650545e-06,2.8304837384232e-11,-2.0689177321693e-06,-4.0151641673977e-10,2.2011623158591e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446003001_02105_00001_nrcb3_cal.fits,F200W,2023-05-09,NRCB3,IMAGE,-32,2,2048,2048,0,1,SCI,6.0073596989116e+04,6.0073599598748e+04,6.0073602208380e+04,6.0073599049815e+04,6.0073601659241e+04,6.0073604268668e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0073599598748e+04,-1.0191567055954e+08,-1.0514975447654e+08,-4.5509406993511e+07,-3.2686335004359e+08,-1.3957788786214e+09,-5.6891331127278e+08,2.2057017865520e+01,-1.8356331071549e+01,-8.1269697549947e+00,2.7490426672468e+02,-8.9225311944881e+01,-2.0877818152569e+02,1.2679148534458e+02,9.9992154504511e-01,MJy/sr,1.9579999446869e+00,4.6021673695451e+01,2.2500000000000e-14,9.5310000000000e-04,ICRS,1.7194690904875e+02,4.2360086016775e+01,1.2732293383355e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7182237387722e+02,4.2449166294781e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,5.1321641259707e-06,6.8774128751204e-06,6.8541490235246e-06,-5.1425058762682e-06,POLYGON ICRS  171.805631403 42.447373681 171.824858831 42.436884871 171.838987181 42.450883266 171.820012026 42.461472031,-5.4559807000000e+01,-4.5773114900000e+02,-1,-4.4742133000000e-01,1.7182233159279e+02,4.2449161162035e+01,1.2723890667458e+02,2.3518220000000e+04,4,4,4,4,5.6047661925152e-07,-1.1353731783104e-11,-5.3098857204857e-06,4.1372957631667e-10,-1.9325717108913e-06,1.9677494391647e-11,3.1509275128316e-10,-2.5842647857419e-06,3.1777203689551e-10,-2.4923285599019e-06,-2.3255308883140e-11,2.8275036703410e-06,3.4221258828486e-10,-1.8267467611610e-11,-5.6016910166438e-07,7.8637603048053e-12,5.3097363101186e-06,-3.7407464938363e-10,1.9327795785507e-06,2.9393431103013e-11,-3.2025478742961e-10,2.5837969281364e-06,-3.0496480498270e-10,2.4925762040073e-06,5.8089738307321e-11,-2.8271348679870e-06,-3.7300568965009e-10,-1.1117901947800e-13,1,-9.1381891255550e-14,-7.1895251955155e-16,-1.0116568505866e-13,6.6938824714177e-15,-6.4414181507148e-14,2.0326596487192e-14,-3.8203165067784e-14,7.0088911757480e-15,-1.1272423143098e-14,-3.3716396209346e-14,9.1578249095745e-14,-6.9485585698098e-15,9.7410655512431e-14,-1.2971357990124e-14,6.0997788818872e-14,-2.3749302296025e-14,3.4776623476096e-14,-8.5659876481204e-15,6.9365994181123e-15,3.6274860852963e-14
jw04446003001_02105_00002_nrcb2_cal.fits,F200W,2023-05-09,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0073603078734e+04,6.0073605688366e+04,6.0073608297998e+04,6.0073605138955e+04,6.0073607748382e+04,6.0073610357809e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0073605688366e+04,-1.0190406488571e+08,-1.0515941196545e+08,-4.5513682697080e+07,-3.2671871911178e+08,-1.3958258054836e+09,-5.6902315077618e+08,2.2059023257460e+01,-1.8354176486620e+01,-8.1260386639023e+00,2.7487371665578e+02,-8.9155241346185e+01,-2.0874898371610e+02,1.2808410014451e+02,9.9992155560855e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7194516258298e+02,4.2361142455386e+01,1.2732160485684e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181583111756e+02,4.2476656080267e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,5.3210298142524e-06,6.8398784777987e-06,6.8065477140915e-06,-5.3593130302772e-06,POLYGON ICRS  171.798864291 42.475155149 171.817994705 42.464256082 171.832659251 42.478120964 171.813775120 42.489191336,-1.2263557700000e+02,-5.2544387000000e+02,-1,8.4980533000000e-01,1.7181579171687e+02,4.2476651929340e+01,1.2723429481451e+02,2.3518780000000e+04,3,3,3,3,1.2080956439206e-06,-1.9578898657152e-11,-6.7735845348071e-06,4.3199568412465e-10,1.8015400013219e-07,3.9399513903981e-12,3.2982165861670e-10,-4.7430352639315e-06,3.6506172829739e-10,-1.0877636885943e-06,1.3963490198014e-11,2.0618495568259e-06,3.8371811287260e-10,1.2696811445778e-11,-1.2063176701986e-06,2.3572213227264e-15,6.7576963049569e-06,-3.5513885215173e-10,-1.7972354782995e-07,4.3633969562848e-12,-3.4278058866018e-10,4.7332714818682e-06,-3.2042997956993e-10,1.0859223940395e-06,1.3716638335611e-11,-2.0608963569731e-06,-4.2906935482442e-10,-1.4314184346632e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446002001_02105_00001_nrcb2_cal.fits,F200W,2023-04-22,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056983061813e+04,6.0056985671445e+04,6.0056988281076e+04,6.0056986362236e+04,6.0056988971686e+04,6.0056991581135e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056985671445e+04,-1.2922564599898e+08,-7.4920146595499e+07,-3.2181418402934e+07,-7.3604121875436e+08,-1.1320945288213e+09,-2.3032671522698e+08,1.5712533883396e+01,-2.3506500179726e+01,-1.0321118741247e+01,2.8038836431374e+02,-2.7246025012764e+02,-2.4824897850527e+02,1.3919936133337e+02,9.9993026246409e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7191420024090e+02,4.2343498764021e+01,1.3841488309804e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181744073692e+02,4.2475238111535e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.5334603550990e-06,5.6784347670678e-06,5.6531093892241e-06,-6.5774514285790e-06,POLYGON ICRS  171.800399778 42.476177844 171.816323260 42.462762929 171.834335534 42.474282775 171.818700449 42.487830623,-1.2263557700000e+02,-5.2544387000000e+02,-1,8.4980533000000e-01,1.7181740099090e+02,4.2475239640787e+01,1.3834955600337e+02,2.0908960000000e+04,3,3,3,3,1.2080956448386e-06,-1.9578898908413e-11,-6.7735845313209e-06,4.3199568421608e-10,1.8015400161845e-07,3.9399512158752e-12,3.2982165818957e-10,-4.7430352643172e-06,3.6506172841727e-10,-1.0877636880753e-06,1.3963490513373e-11,2.0618495547161e-06,3.8371811304962e-10,1.2696810895964e-11,-1.2063176711104e-06,2.3574626580516e-15,6.7576963014823e-06,-3.5513885230902e-10,-1.7972354931108e-07,4.3633970855133e-12,-3.4278058821425e-10,4.7332714822497e-06,-3.2042997968440e-10,1.0859223935285e-06,1.3716638001962e-11,-2.0608963548680e-06,-4.2906935493689e-10,-1.4314183798566e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00002_nrca4_cal.fits,F200W,2023-03-30,NRCA4,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033289874878e+04,6.0033292981583e+04,6.0033296088287e+04,6.0033294580306e+04,6.0033297686864e+04,6.0033300793423e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033292981583e+04,-1.5004251238345e+08,-2.1824788924449e+07,-9.0489737555936e+06,-1.1742785077855e+09,-2.7034832285375e+08,2.5949461409996e+08,4.2628981755931e+00,-2.7643156138721e+01,-1.1948254789137e+01,7.1543111255044e+01,-5.3448623485881e+02,-1.9664729267536e+02,1.5774389347486e+02,9.9995298458507e-01,MJy/sr,1.8289999961853e+00,4.2989603366348e+01,2.2500000000000e-14,9.5550000000000e-04,ICRS,1.7185845533883e+02,4.2349594562699e+01,1.5770031269708e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7177445664237e+02,4.2462267207363e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.9321594351521e-06,3.2569823717034e-06,3.2540243276793e-06,-7.9573848301590e-06,POLYGON ICRS  171.758892664 42.467047896 171.768039186 42.450819896 171.789978966 42.457407168 171.781027337 42.473796365,5.2359040000000e+01,-4.5990117800000e+02,-1,1.0017832000000e-01,1.7177450587948e+02,4.2462241291415e+01,1.5764371515486e+02,1.4084170000000e+04,3,3,3,3,-3.9994085458632e-07,1.9632078205423e-11,-5.3041481261294e-06,3.8840162174443e-10,2.0841274622558e-06,1.6833533741869e-11,3.0389145331899e-10,-2.5701208380782e-06,3.5494724514381e-10,2.5934785130385e-06,3.7848858267183e-11,2.8044309773099e-06,3.5530967082500e-10,2.9948133127687e-11,3.9968746183468e-07,-1.5604124079657e-11,5.2942141668090e-06,-3.4960239173449e-10,-2.0803814949894e-06,-6.5768723981205e-11,-3.0928108227183e-10,2.5653549938955e-06,-3.4220648345772e-10,-2.5876686609241e-06,-7.3595951633271e-11,-2.8015185898421e-06,-3.8610773586540e-10,-1.0813256851595e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00004_nrcb2_cal.fits,F200W,2023-03-30,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033304040793e+04,6.0033307147497e+04,6.0033310254201e+04,6.0033308745555e+04,6.0033311852113e+04,6.0033314958671e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033307147497e+04,-1.5003729035241e+08,-2.1858621672917e+07,-9.0635974208274e+06,-1.1741908145905e+09,-2.7100248017964e+08,2.5925386485058e+08,4.2702854669437e+00,-2.7642048990576e+01,-1.1947892195269e+01,7.1753994588198e+01,-5.3445502422854e+02,-1.9675465652288e+02,1.5852410175409e+02,9.9995301917912e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7185713011835e+02,4.2347449237231e+01,1.5769941320448e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7182479612395e+02,4.2495400113905e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,8.0364527646613e-06,3.1814944145322e-06,3.1721561292082e-06,-8.0863476843999e-06,POLYGON ICRS  171.809131436 42.500447049 171.818142263 42.483900440 171.840314932 42.490374259 171.831638964 42.506975515,-1.2267993300000e+02,-5.2542087800000e+02,-1,8.4655599000000e-01,1.7182477803872e+02,4.2495410031682e+01,1.5767754576409e+02,1.4089070000000e+04,3,3,3,3,1.2080956405246e-06,-1.9578898963618e-11,-6.7735845225198e-06,4.3199568390503e-10,1.8015399706460e-07,3.9399514869789e-12,3.2982165999861e-10,-4.7430352655349e-06,3.6506172872182e-10,-1.0877636882664e-06,1.3963490767381e-11,2.0618495491116e-06,3.8371811393735e-10,1.2696811334366e-11,-1.2063176668009e-06,2.3575941167564e-15,6.7576962926599e-06,-3.5513885214975e-10,-1.7972354476809e-07,4.3633969182454e-12,-3.4278058999198e-10,4.7332714834524e-06,-3.2042997996416e-10,1.0859223937002e-06,1.3716637735966e-11,-2.0608963492670e-06,-4.2906935565267e-10,-1.4314184240022e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446002001_02105_00001_nrcb4_cal.fits,F200W,2023-04-22,NRCB4,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056983061813e+04,6.0056985671445e+04,6.0056988281076e+04,6.0056986362236e+04,6.0056988971686e+04,6.0056991581135e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056985671445e+04,-1.2922564599898e+08,-7.4920146595499e+07,-3.2181418402934e+07,-7.3604121875436e+08,-1.1320945288213e+09,-2.3032671522698e+08,1.5712533883396e+01,-2.3506500179726e+01,-1.0321118741247e+01,2.8038836431374e+02,-2.7246025012764e+02,-2.4824897850527e+02,1.3800357179910e+02,9.9993024129786e-01,MJy/sr,1.7970000505447e+00,4.2237462866784e+01,2.3100000000000e-14,9.8140000000000e-04,ICRS,1.7191420024090e+02,4.2343498764021e+01,1.3841488309804e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7179817411620e+02,4.2462672903623e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.4731925302542e-06,5.8388285249418e-06,5.7776487008292e-06,-6.4842712614339e-06,POLYGON ICRS  171.780957673 42.463378784 171.797346786 42.450139341 171.815162194 42.461932010 171.799109960 42.475269603,-5.4340619000000e+01,-5.2565799500000e+02,-1,-3.3302260000000e-01,1.7179813244713e+02,4.2462674806671e+01,1.3833659439910e+02,2.0908960000000e+04,4,4,4,4,5.5796191724995e-07,-8.8528833593020e-12,-6.8031203682955e-06,3.9995361073458e-10,-1.9273327591811e-06,3.5756033422423e-11,3.1938721598537e-10,-4.7517727420519e-06,3.5213279192941e-10,-2.6023227845675e-06,1.5227545761572e-11,2.0264166445244e-06,3.1188940289322e-10,-1.7057581960262e-11,-5.5789114001251e-07,4.1008607098385e-12,6.8028666004193e-06,-3.2284471578796e-10,1.9277647726713e-06,2.8942361651146e-11,-3.2281645853054e-10,4.7515592068597e-06,-3.0667938166361e-10,2.6026704662085e-06,4.0205218357006e-11,-2.0259609079882e-06,-3.4767041043400e-10,2.6603167148696e-12,1,-1.0724399630589e-13,-3.5194485137470e-15,-9.9443146711536e-14,-1.4575697817012e-14,-1.2609423777143e-13,-3.0660960955273e-14,3.5974539047162e-14,1.1055459618224e-14,1.7147522354784e-15,3.3346058815667e-14,1.0768705140752e-13,-7.0240830766513e-15,9.5518110970663e-14,5.3238963757389e-15,1.2236965471483e-13,2.2898124456555e-14,-3.9778202561144e-14,-1.6456006979434e-14,-5.6830681716967e-15,-3.1743104771006e-14
jw01176251001_02107_00002_nrcb2_cal.fits,F200W,2023-03-30,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033289874138e+04,6.0033292980842e+04,6.0033296087546e+04,6.0033294579565e+04,6.0033297686124e+04,6.0033300792682e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033292980842e+04,-1.5004251265632e+08,-2.1824787155000e+07,-9.0489729907807e+06,-1.1742785123640e+09,-2.7034828864680e+08,2.5949462668518e+08,4.2628977893021e+00,-2.7643156196568e+01,-1.1948254808077e+01,7.1543100229971e+01,-5.3448623648513e+02,-1.9664728705926e+02,1.5852500172334e+02,9.9995303707164e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7185845533883e+02,4.2349594562698e+01,1.5770031269152e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7182612338529e+02,4.2497545814173e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,8.0365027339343e-06,3.1813674552480e-06,3.1720299534720e-06,-8.0863978012385e-06,POLYGON ICRS  171.810458267 42.502592930 171.819469051 42.486046217 171.841642619 42.492519779 171.832966707 42.509121137,-1.2267993300000e+02,-5.2542087800000e+02,-1,8.4655599000000e-01,1.7182610529965e+02,4.2497555732160e+01,1.5767844573334e+02,1.4084170000000e+04,3,3,3,3,1.2080956439534e-06,-1.9578899510730e-11,-6.7735845229711e-06,4.3199568405979e-10,1.8015400100849e-07,3.9399521186177e-12,3.2982165828523e-10,-4.7430352637315e-06,3.6506172742317e-10,-1.0877636885776e-06,1.3963490394266e-11,2.0618495510464e-06,3.8371811386417e-10,1.2696810506178e-11,-1.2063176702238e-06,2.3580878420521e-15,6.7576962931507e-06,-3.5513885230287e-10,-1.7972354870568e-07,4.3633961875908e-12,-3.4278058826944e-10,4.7332714816799e-06,-3.2042997869895e-10,1.0859223940440e-06,1.3716638111690e-11,-2.0608963512106e-06,-4.2906935563609e-10,-1.4314183408017e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446002001_02105_00002_nrcb1_cal.fits,F200W,2023-04-22,NRCB1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056989150702e+04,6.0056991760334e+04,6.0056994369965e+04,6.0056992450700e+04,6.0056995060150e+04,6.0056997669599e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056991760334e+04,-1.2921737925941e+08,-7.4932512476253e+07,-3.2186847962496e+07,-7.3589371057386e+08,-1.1322378475809e+09,-2.3045731385519e+08,1.5715156761705e+01,-2.3504908668231e+01,-1.0320455434129e+01,2.8039396018562e+02,-2.7239503483476e+02,-2.4824823753301e+02,1.3870510091370e+02,9.9993026822190e-01,MJy/sr,2.0559999942780e+00,4.8325109053892e+01,2.2300000000000e-14,9.4530000000000e-04,ICRS,1.7191276129243e+02,4.2344783162771e+01,1.3841396805875e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7183287087281e+02,4.2462419333243e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.4137929467877e-06,5.6445147472462e-06,5.6188032036306e-06,-6.4261776731525e-06,POLYGON ICRS  171.816085520 42.463226762 171.831880789 42.450106104 171.849584315 42.461572281 171.834019568 42.474790757,-1.2237890300000e+02,-4.5773081800000e+02,-1,3.4507233000000e-01,1.7183282977547e+02,4.2462420004006e+01,1.3836002858370e+02,2.0910090000000e+04,3,3,3,3,1.1935385465547e-06,-6.6417508071842e-12,-5.3121067962906e-06,3.7697439285116e-10,1.2880755327979e-07,2.6402958130827e-12,3.0744547358012e-10,-2.5516007436403e-06,2.8928969001114e-10,-1.1336575751901e-06,4.0291984678040e-11,2.8026064092504e-06,3.3514622862377e-10,-4.3275971915368e-13,-1.1922114686978e-06,-5.4513391621511e-12,5.3020739776261e-06,-3.3673488211533e-10,-1.2843491375142e-07,7.7009599026070e-12,-3.2151723411578e-10,2.5473932611778e-06,-2.7696522149352e-10,1.1319971491281e-06,-1.9052228847622e-11,-2.8002433020473e-06,-3.7718536548661e-10,-2.1815001650062e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
